utterance_id,model,reference_length_tokens,rigid_errors,rigid_substitutions,rigid_deletions,rigid_insertions,rigid_wer_percent,lattice_errors,lattice_wer_percent,delta_wer_percent,improved,unchanged,worsened
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_1645639_304.05_310.53.wav,Model i,18,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_1645639_304.05_310.53.wav,Model k,18,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_1645639_304.05_310.53.wav,Model l,18,2,2,0,0,11.11111111111111,0.0,0.0,11.11111111111111,1,0,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_1645639_304.05_310.53.wav,Model m,18,2,2,0,0,11.11111111111111,0.0,0.0,11.11111111111111,1,0,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_1645639_304.05_310.53.wav,Model n,18,2,0,2,0,11.11111111111111,2.0,11.11111111111111,0.0,0,1,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_677501_165.18_169.23.wav,Model H,17,2,2,0,0,11.76470588235294,0.0,0.0,11.76470588235294,1,0,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_677501_165.18_169.23.wav,Model i,17,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_677501_165.18_169.23.wav,Model k,17,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_677501_165.18_169.23.wav,Model l,17,2,0,1,1,11.76470588235294,1.0,5.88235294117647,5.88235294117647,1,0,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_677501_165.18_169.23.wav,Model m,17,3,1,2,0,17.647058823529413,2.0,11.76470588235294,5.882352941176472,1,0,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_677501_165.18_169.23.wav,Model n,17,1,1,0,0,5.88235294117647,0.0,0.0,5.88235294117647,1,0,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_687596_884.16_888.18.wav,Model H,16,2,1,0,1,12.5,0.0,0.0,12.5,1,0,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_687596_884.16_888.18.wav,Model i,16,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_687596_884.16_888.18.wav,Model k,16,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_687596_884.16_888.18.wav,Model l,16,3,1,1,1,18.75,1.0,6.25,12.5,1,0,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_687596_884.16_888.18.wav,Model m,16,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_687596_884.16_888.18.wav,Model n,16,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_86623_459.03_465.21.wav,Model H,17,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_86623_459.03_465.21.wav,Model i,17,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_86623_459.03_465.21.wav,Model k,17,1,1,0,0,5.88235294117647,0.0,0.0,5.88235294117647,1,0,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_86623_459.03_465.21.wav,Model l,17,2,2,0,0,11.76470588235294,0.0,0.0,11.76470588235294,1,0,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_86623_459.03_465.21.wav,Model m,17,1,1,0,0,5.88235294117647,0.0,0.0,5.88235294117647,1,0,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_86623_459.03_465.21.wav,Model n,17,2,2,0,0,11.76470588235294,0.0,0.0,11.76470588235294,1,0,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_1630165_819.36_821.07.wav,Model H,7,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_1630165_819.36_821.07.wav,Model i,7,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_1630165_819.36_821.07.wav,Model k,7,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_1630165_819.36_821.07.wav,Model l,7,4,4,0,0,57.14285714285714,0.0,0.0,57.14285714285714,1,0,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_1630165_819.36_821.07.wav,Model m,7,3,3,0,0,42.857142857142854,0.0,0.0,42.857142857142854,1,0,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_1630165_819.36_821.07.wav,Model n,7,2,2,0,0,28.57142857142857,0.0,0.0,28.57142857142857,1,0,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_1696291_166.83_171.84.wav,Model H,7,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_1696291_166.83_171.84.wav,Model i,7,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_1696291_166.83_171.84.wav,Model k,7,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_1696291_166.83_171.84.wav,Model l,7,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_1696291_166.83_171.84.wav,Model m,7,2,2,0,0,28.57142857142857,0.0,0.0,28.57142857142857,1,0,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_1696291_166.83_171.84.wav,Model n,7,2,1,0,1,28.57142857142857,0.0,0.0,28.57142857142857,1,0,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_452230_612.90_615.27.wav,Model H,7,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_452230_612.90_615.27.wav,Model i,7,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_452230_612.90_615.27.wav,Model k,7,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_452230_612.90_615.27.wav,Model l,7,2,1,1,0,28.57142857142857,1.0,14.285714285714285,14.285714285714285,1,0,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_452230_612.90_615.27.wav,Model m,7,3,3,0,0,42.857142857142854,0.0,0.0,42.857142857142854,1,0,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_452230_612.90_615.27.wav,Model n,7,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_85774_16.68_21.09.wav,Model H,14,1,1,0,0,7.142857142857142,0.0,0.0,7.142857142857142,1,0,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_85774_16.68_21.09.wav,Model i,14,1,1,0,0,7.142857142857142,0.0,0.0,7.142857142857142,1,0,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_85774_16.68_21.09.wav,Model k,14,2,2,0,0,14.285714285714285,0.0,0.0,14.285714285714285,1,0,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_85774_16.68_21.09.wav,Model l,14,1,1,0,0,7.142857142857142,0.0,0.0,7.142857142857142,1,0,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_85774_16.68_21.09.wav,Model m,14,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_85774_16.68_21.09.wav,Model n,14,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_88787_386.58_389.37.wav,Model H,7,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_88787_386.58_389.37.wav,Model i,7,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_88787_386.58_389.37.wav,Model k,7,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_88787_386.58_389.37.wav,Model l,7,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_88787_386.58_389.37.wav,Model m,7,1,1,0,0,14.285714285714285,0.0,0.0,14.285714285714285,1,0,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_88787_386.58_389.37.wav,Model n,7,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_1604702_539.04_545.67.wav,Model H,18,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_1604702_539.04_545.67.wav,Model i,18,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_1604702_539.04_545.67.wav,Model k,18,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_1604702_539.04_545.67.wav,Model l,18,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_1604702_539.04_545.67.wav,Model m,18,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_1604702_539.04_545.67.wav,Model n,18,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_1605486_234.45_239.19.wav,Model H,18,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_1605486_234.45_239.19.wav,Model i,18,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_1605486_234.45_239.19.wav,Model k,18,2,2,0,0,11.11111111111111,0.0,0.0,11.11111111111111,1,0,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_1605486_234.45_239.19.wav,Model l,18,2,2,0,0,11.11111111111111,0.0,0.0,11.11111111111111,1,0,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_1605486_234.45_239.19.wav,Model m,18,3,3,0,0,16.666666666666664,0.0,0.0,16.666666666666664,1,0,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_1605486_234.45_239.19.wav,Model n,18,2,2,0,0,11.11111111111111,0.0,0.0,11.11111111111111,1,0,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_1673210_71.10_80.43.wav,Model H,18,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_1673210_71.10_80.43.wav,Model i,18,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_1673210_71.10_80.43.wav,Model k,18,1,1,0,0,5.555555555555555,0.0,0.0,5.555555555555555,1,0,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_1673210_71.10_80.43.wav,Model l,18,1,0,0,1,5.555555555555555,0.0,0.0,5.555555555555555,1,0,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_1673210_71.10_80.43.wav,Model m,18,2,2,0,0,11.11111111111111,0.0,0.0,11.11111111111111,1,0,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_1673210_71.10_80.43.wav,Model n,18,1,1,0,0,5.555555555555555,0.0,0.0,5.555555555555555,1,0,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_1596221_153.00_164.31.wav,Model H,17,4,3,0,1,23.52941176470588,0.0,0.0,23.52941176470588,1,0,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_1596221_153.00_164.31.wav,Model i,17,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_1596221_153.00_164.31.wav,Model k,17,11,0,0,11,64.70588235294117,10.0,58.82352941176471,5.882352941176472,1,0,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_1596221_153.00_164.31.wav,Model l,17,2,2,0,0,11.76470588235294,0.0,0.0,11.76470588235294,1,0,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_1596221_153.00_164.31.wav,Model m,17,3,2,1,0,17.647058823529413,1.0,5.88235294117647,11.764705882352942,1,0,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_1596221_153.00_164.31.wav,Model n,17,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_1616491_921.99_932.91.wav,Model H,37,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_1616491_921.99_932.91.wav,Model i,37,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_1616491_921.99_932.91.wav,Model k,37,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_1616491_921.99_932.91.wav,Model l,37,1,1,0,0,2.7027027027027026,0.0,0.0,2.7027027027027026,1,0,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_1616491_921.99_932.91.wav,Model m,37,3,3,0,0,8.108108108108109,0.0,0.0,8.108108108108109,1,0,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_1616491_921.99_932.91.wav,Model n,37,4,4,0,0,10.81081081081081,0.0,0.0,10.81081081081081,1,0,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_1613818_192.42_205.77.wav,Model H,19,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_1613818_192.42_205.77.wav,Model i,19,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_1613818_192.42_205.77.wav,Model k,19,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_1613818_192.42_205.77.wav,Model l,19,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_1613818_192.42_205.77.wav,Model m,19,1,1,0,0,5.263157894736842,0.0,0.0,5.263157894736842,1,0,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_1613818_192.42_205.77.wav,Model n,19,1,1,0,0,5.263157894736842,0.0,0.0,5.263157894736842,1,0,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_16197_140.52_148.50.wav,Model H,19,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_16197_140.52_148.50.wav,Model i,19,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_16197_140.52_148.50.wav,Model k,19,4,4,0,0,21.052631578947366,0.0,0.0,21.052631578947366,1,0,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_16197_140.52_148.50.wav,Model l,19,2,2,0,0,10.526315789473683,0.0,0.0,10.526315789473683,1,0,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_16197_140.52_148.50.wav,Model m,19,1,1,0,0,5.263157894736842,0.0,0.0,5.263157894736842,1,0,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_16197_140.52_148.50.wav,Model n,19,3,3,0,0,15.789473684210526,0.0,0.0,15.789473684210526,1,0,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_1630690_1023.81_1031.46.wav,Model H,19,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_1630690_1023.81_1031.46.wav,Model i,19,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_1630690_1023.81_1031.46.wav,Model k,19,1,1,0,0,5.263157894736842,0.0,0.0,5.263157894736842,1,0,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_1630690_1023.81_1031.46.wav,Model l,19,3,3,0,0,15.789473684210526,0.0,0.0,15.789473684210526,1,0,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_1630690_1023.81_1031.46.wav,Model m,19,3,3,0,0,15.789473684210526,0.0,0.0,15.789473684210526,1,0,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_1630690_1023.81_1031.46.wav,Model n,19,1,1,0,0,5.263157894736842,0.0,0.0,5.263157894736842,1,0,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_1732616_196.77_205.11.wav,Model H,19,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_1732616_196.77_205.11.wav,Model i,19,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_1732616_196.77_205.11.wav,Model k,19,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_1732616_196.77_205.11.wav,Model l,19,1,1,0,0,5.263157894736842,0.0,0.0,5.263157894736842,1,0,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_1732616_196.77_205.11.wav,Model m,19,1,1,0,0,5.263157894736842,0.0,0.0,5.263157894736842,1,0,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_1732616_196.77_205.11.wav,Model n,19,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_2055669_44.43_55.50.wav,Model H,19,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_2055669_44.43_55.50.wav,Model i,19,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_2055669_44.43_55.50.wav,Model k,19,5,4,1,0,26.31578947368421,1.0,5.263157894736842,21.052631578947366,1,0,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_2055669_44.43_55.50.wav,Model l,19,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_2055669_44.43_55.50.wav,Model m,19,5,5,0,0,26.31578947368421,0.0,0.0,26.31578947368421,1,0,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_2055669_44.43_55.50.wav,Model n,19,4,4,0,0,21.052631578947366,0.0,0.0,21.052631578947366,1,0,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_13457_121.08_125.85.wav,Model H,12,1,1,0,0,8.333333333333332,0.0,0.0,8.333333333333332,1,0,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_13457_121.08_125.85.wav,Model i,12,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_13457_121.08_125.85.wav,Model k,12,1,1,0,0,8.333333333333332,0.0,0.0,8.333333333333332,1,0,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_13457_121.08_125.85.wav,Model l,12,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_13457_121.08_125.85.wav,Model m,12,1,1,0,0,8.333333333333332,0.0,0.0,8.333333333333332,1,0,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_13457_121.08_125.85.wav,Model n,12,2,2,0,0,16.666666666666664,0.0,0.0,16.666666666666664,1,0,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_1545124_753.21_762.48.wav,Model H,24,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_1545124_753.21_762.48.wav,Model i,24,1,1,0,0,4.166666666666666,0.0,0.0,4.166666666666666,1,0,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_1545124_753.21_762.48.wav,Model k,24,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_1545124_753.21_762.48.wav,Model l,24,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_1545124_753.21_762.48.wav,Model m,24,2,1,1,0,8.333333333333332,1.0,4.166666666666666,4.166666666666666,1,0,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_1545124_753.21_762.48.wav,Model n,24,3,3,0,0,12.5,0.0,0.0,12.5,1,0,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_1545318_552.15_557.22.wav,Model H,12,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_1545318_552.15_557.22.wav,Model i,12,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_1545318_552.15_557.22.wav,Model k,12,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_1545318_552.15_557.22.wav,Model l,12,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_1545318_552.15_557.22.wav,Model m,12,9,9,0,0,75.0,0.0,0.0,75.0,1,0,0
https://storage.googleapis.com/testing_audio_for_josh/bcmk_TR/hindi/ch_1545318_552.15_557.22.wav,Model n,12,1,1,0,0,8.333333333333332,0.0,0.0,8.333333333333332,1,0,0
